Asset Id,Asset Type,Has Files,File Extension,Title,Asset Published Year,Number of File Views / Downloads,Number of Record Views
996844852401851,Conference poster,Yes,pdf,Feasibility and utilization of electronic patient-reported outcome measures for lung cancer in routine clinical care,,7,"5"
996844852801851,Journal article,Yes,pdf,Nurses' Knowledge and Attitudes about Pain: Personal and Professional Characteristics and Patient Reported Pain Satisfaction,2017,2,"4"
996844852901851,Journal article,Yes,pdf,Improving Blood Pressure Control Using Smart Technology,2018,6,"4"
996844853101851,Journal article,Yes,pdf,Intent-to-treat analysis of a simultaneous multisite telehealth diabetes prevention program,2018,2,"3"
996844853201851,Journal article,Yes,pdf,Predictors of oversedation in hospitalized patients,2018,0,"4"
996844853301851,Journal article,Yes,pdf,"Prospective, Open Trial of Adjunctive Triple Chronotherapy for the Acute Treatment of Depression in Adolescent Inpatients",2019,0,"3"
996844853401851,Journal article,Yes,pdf,Evaluating the Impact of Treatment Care Planning on Quality Measures,2019,6,"5"
996844853501851,Journal article,Yes,pdf,Bilateral Total Knee Arthroplasty: Predictors of Discharge Disposition,2020,7,"4"
996844854301851,Journal article,Yes,pdf,The Constitutional Guarantee of Criminal Justice Transparency,2022,2,"6"
996844854601851,Journal article,Yes,pdf,Barriers to healthcare access among U.S. adults with mental health challenges: A population-based study,2021,6,"8"
996844854701851,Journal article,Yes,pdf,"A qualitative study of rural healthcare providers' views of social, cultural, and programmatic barriers to healthcare access",2022,6,"9"
996844854801851,Journal article,Yes,pdf,Narrowing Death Eligibility in Idaho: An Empirical and Constitutional Analysis,2021,2,"5"
996844854901851,Journal article,Yes,pdf,"The Use of Holographic Memory Resolution® to Improve the Physical and Biopsychosocial Symptoms of Chronic Pain: A Feasibility, Mixed Methods Study",2024,3,"5"
996844855101851,Journal article,Yes,pdf,"The Montana Postural Care Project: A pilot study implementing posture care management in a rural, low-resource region",2024,3,"6"
996845454201851,Other,Yes,docx,Barbara Petty CV,2025,1,"1"
996845552501851,Accepted manuscript,Yes,pdf,Optical density-based image analysis method for the evaluation of hematoxylin and eosin staining precision,2020,3,"7"
996846026301851,Journal article,Yes,pdf,Impact of postharvest drying methods on metabolite composition of Solanum sisymbriifolium extract,2025,2,"7"
996846026401851,Journal article,Yes,pdf,"Eureka!: A Survey of Women Discovering, and Rediscovering, Poe",2025,2,"3"
996846027801851,Journal article,Yes,pdf,A Novel Continuous Ultrasound-Assisted Leaching Process for Rare Earth Element Extraction: Environmental and Economic Assessment,2025,4,"14"
996846028301851,Journal article,Yes,pdf,Rural Perspectives on Digital Health Technology in Cardiovascular Care: Qualitative Interviews with Rural and Rural-serving Primary Care Providers and Cardiologists (Preprint),2025,0,"4"
996846035501851,Journal article,Yes,pdf,"Two new species of Scolia (Hymenoptera, Scoliidae) from Mexico and Panama",2025,3,"10"
996846243001851,Journal article,Yes,pdf,"Detection of bovine milk–, but likely not soy–derived, peptides in human milk after maternal consumption of bovine milk and soy beverage: a randomized, cross-over, dietary intervention trial",2025,3,"1"
996847454401851,Journal article,Yes,pdf,Corporate governance implications from the 2008 financial crisis,2012,4,"4"
996847655301851,Journal article,Yes,pdf,GCSAM: Gradient Centralized Sharpness Aware Minimization,2025,7,"14"
996847853201851,Journal article,Yes,pdf,Predicting the Body Weight of Tilapia Fingerlings from Images Using Computer Vision,2025,2,"9"
996847853301851,Journal article,Yes,pdf,Evaluating responses to epidemics of Infectious spleen and kidney necrosis virus in farmed tilapia (Oreochromis niloticus),2025,4,"6"
996847855301851,Journal article,Yes,pdf,Bovine Viral Diarrhea Virus-1 (Pestivirus bovis) Associated with Stillborn and Mummified Fetuses in Farmed White-tailed Deer (Odocoileus virginianus) in Florida,2025,2,"6"
996847955401851,Website,Yes,pdf,Accessible Job Interviews in the Library Workplace: A guide for library workplaces seeking to hire autistic and neurodivergent employees,2024,4,"5"
996848255001851,Journal article,Yes,pdf,Exception-Driven Security: A Risk-Aware Permission Adjustment for High-Availability Embedded Systems,2025,0,"3"
996848255101851,Journal article,Yes,pdf,Collaboration between two conserved sequence motifs drives ATPase stimulation of Hsp90 by Aha1,2025,2,"3"
996848255301851,Review,Yes,pdf,"Arsenic and Uranium Contamination on Navajo Nation Tribal Lands, USA: A State-of-the-Science Review of a Toxic Mining Legacy and Its Socio-Environmental Impacts",2025,0,"4"
996848948601851,Journal article,Yes,pdf,Are We There?,2025,4,"12"
996848948701851,Journal article,Yes,pdf,"Jump in the Van, It's an Argus Road Trip!",2025,2,"2"
996848948801851,Journal article,Yes,pdf,"Return to the Primitive: An Interview with Ben Waechter, FAIA",2025,0,"4"
996848948901851,Journal article,Yes,pdf,Immersive Education: An Interview with Rick Sommerfeld & Scott Lawrence,2025,0,"3"
996848949001851,Journal article,Yes,pdf,Crossing Hydrological Divides,2025,0,"2"
996848949101851,Journal article,Yes,pdf,... Is Not About the Line,2025,0,"2"
996848949201851,Journal article,Yes,pdf,A Spatial Origin of Charles and Ray Eames,2025,1,"3"
996848949301851,Journal article,Yes,pdf,The Vandal Healing Garden and Memorial,2025,1,"4"
996848949401851,Journal article,Yes,pdf,A Lifetime of Speed: With Darold Cummings,2025,0,"2"
996848949501851,Journal article,Yes,pdf,"New Labor: Engaging Modern Ruin and Organized Labor in Butte, Montana",2025,0,"3"
996848949601851,Journal article,Yes,pdf,A Roadside Journal...,2025,0,"4"
996848949701851,Journal issue,Yes,pdf,"Argus: Roadside Architecture Journal, Volume 1",2025,0,"5"
996849375401851,Abstract,Yes,pdf,Professional Development Needs of CTE Teachers in Idaho: A Literature Review,2024,3,"8"
996849570601851,Journal article,Yes,pdf,Modeling and Optimization of Argon-Activated Electrohydraulic Plasma Discharge Process for p-Nitrophenol Remediation,2025,3,"1"
996849570701851,Journal article,Yes,pdf,Reaction Mechanisms of Aqueous Methane Reforming by Continuous Flow Two-Phase Plasma Discharge,2025,3,"2"
996849571301851,Journal article,Yes,pdf,High performance and insensitive energetic compounds from the intelligent assembly of nitramino/ gem -dinitromethyl group and oxadiazoles,2025,0,"4"
996849571601851,Journal article,Yes,pdf,Design and Synthesis of Thermally Robust Pyrazine–Tetrazole Hybrids as High-Nitrogen Energetic Materials,2025,0,"3"
996849571901851,Journal article,Yes,pdf,Shear performance of PrinTimber composite beams for sustainable 3D-priniting structures,2025,2,"5"
996849574901851,Journal article,Yes,pdf,Signatures and likely sources of the male pregnancy microbiome in wild bay pipefish (Syngnathus leptorhynchus),2025,2,"5"
996849671501851,Journal article,Yes,pdf,"Extrusion of biobased novolac composites: flow, curing, and mechanical properties",2025,0,"5"
996849671601851,Journal article,Yes,pdf,Understory floristic composition of planted western white stands in the northern Rocky Mountains,2025,2,"2"
996849671901851,Journal article,Yes,pdf,Impact of low-chemical storage pretreatment of loblolly pine bark on biochar from microwave pyrolysis,2025,6,"5"
996849672101851,Journal article,Yes,pdf,Enhancing genomic predictive ability of yield and yield-related traits in spring wheat by integrating major plant adaptation genes as a fixed effect,2025,4,"4"
996849672401851,Journal article,Yes,pdf,Scaling Up Non-Thermal Plasma Technology for Water and Wastewater Treatment: Opportunities and Challenges,2025,3,"6"
996849673901851,Conference paper,Yes,pdf,Resurrecting the Dead: GenAI-Powered Workflow Revival,2025,0,"2"
996849674001851,Journal article,Yes,pdf,Release of ‘Poporito’ and ‘Noche Nuña’ Novel Popping Bean (Phaseolus vulgaris L.) Cultivars,2025,3,"8"
996849674201851,Journal article,Yes,pdf,A Water-Based and Continuous-Flow-Usable Cascade: Sustainable Synthesis of Tetrazolo-Fused Heterocycles,2025,1,"6"
996849674301851,Journal article,Yes,pdf,On the Detection of Exorings in Reflected Light with JWST NIRCam,2025,0,"3"
996850660001851,Journal article,Yes,pdf,Daily behavior and performance for cows engaged in targeted grazing in southeast Idaho,2025,2,"5"
996850857801851,Other,Yes,pdf,CURRICULUM VITAE FOR EXTENSION EDUCATOR FACULTY,2025,,
996850859501851,Journal article,Yes,pdf,The Things that Stick: An Interview with Phil Mead,2025,0,"6"
996850859601851,Journal article,Yes,pdf,The Abandonment of Rout 66: An Emblem of 'Societal Absurdity',2025,0,"4"
996850859701851,Journal article,Yes,pdf,Rail Recounting: An Interview with Ken & Deanna Smith,2025,0,"5"
996850859801851,Journal article,Yes,pdf,Ferrovia Reinventata,2025,1,"4"
996850859901851,Journal article,Yes,pdf,Working with the Existing: An Interview with Emir Tursic,2025,0,"3"
996850860001851,Journal article,Yes,pdf,These Towns Helped Build Our Nation and We Turned Our Backs on Them,2025,0,"5"
996850860101851,Journal article,Yes,pdf,Aesthetic Disjunction: Where Boise's Legacy Ends and Sprawl Begins,2025,0,"7"
996850860201851,Journal article,Yes,pdf,Where Wood Meets Wonder: An Interview with Jacob Dunn,2025,0,"3"
996850860301851,Journal article,Yes,pdf,Following the Tracks,2025,1,"6"
996850860401851,Journal issue,Yes,pdf,"Argus: Roadside Architecture Journal, Volume 2",2025,2,"7"
996850957701851,Journal article,Yes,pdf,Computational framework for streamlining the success of sequential antibiotic therapy,2025,1,"5"
996850957801851,Book,Yes,pdf,"Biological Highways in the Sky: The dispersal of microorganisms, insects and other small life forms via the atmosphere",2025,15,"32"
996851860501851,Journal article,Yes,pdf,Do Healthcare Professionals Agree with Delphi Expert Recommendations for Instrument Assisted Soft-Tissue Mobilization Precautions and Contraindications? An Exploratory Survey,2025,7,"16"
996854252901851,Journal article,Yes,pdf,Should I stay or should I go? Causes and consequences of intraspecific variation in site fidelity,2025,2,"10"
996854253201851,Journal article,Yes,pdf,An electrophoretic mobility shift assay with chemiluminescent readout to evaluate DNA-targeting oligonucleotide-based probes,2025,1,"4"
996854253401851,Journal article,Yes,pdf,Topographic Setting Drives the Imprint of the Madden–Julian Oscillation ( MJO ) on Tree Growth in the Northern Sierra Nevada,2025,0,"3"
996854253501851,Preprint,Yes,pdf,Tailored robotic training improves hand function and proprioceptive processing in stroke survivors with proprioceptive deficits: A randomized controlled trial,,3,"6"
996854260501851,Journal article,Yes,pdf,Influence of Mother Seed Tuber Size on Yield and Incidence of Seedborne Potato Virus Y,2025,2,"3"
996854759401851,Journal article,Yes,pdf,Four-Decade Studies of Ecocriticism and Beyond—Retrospect and Prospect: An Interview with Professor Scott Slovic,2025,2,"4"
996854759701851,Journal article,Yes,pdf,Electrochemical Machining of Highly Strain-Hardenable High-Entropy FeMnCrCoSi Alloy: Role of Passivation and Selective Dissolution,2025,3,"6"
996854759801851,Journal article,Yes,pdf,Zero-Copy Messaging: Low-Latency Inter-Task Communication in CHERI-Enabled RTOS,2025,0,"3"
996857453901851,Journal article,Yes,pdf,Elevation mediates juvenile steelhead demographic response to stream temperature and flow,2025,0,"6"
996857560401851,Journal article,Yes,pdf,"Influence of Phased Cover Placement on the Acid-Generating Main Waste Stockpile at the Red Dog Mine, Alaska, USA",2025,1,"8"
996858658101851,Journal article,Yes,pdf,Legislating Childhood Independence Legislating Childhood Independence,2023,0,"4"
996858658201851,Journal article,Yes,pdf,Lessons from a Small and Troubled Country:  Bosnia’s Struggling Judiciary Paints an Ominous Picture for the Rule of Law in the United States,2024,0,"2"
996858802201851,Journal article,Yes,pdf,Kinetics and Mechanical Performance of Bio-Based Polyurethane Wood Composites for Sustainable 3D-Printed Construction Materials,2025,0,"4"
996858802301851,Journal article,Yes,pdf,Predicting immediate and delayed fire-induced mortality of Pinus monticola and Pseudotsuga menziesii saplings using a pyro-ecophysiology fire severity approach,2025,0,"4"
996858823001851,Journal article,Yes,pdf,Stratigraphic evidence for modern‐like glacier extents in south‐central Alaska within the last glacial period ( MIS 3),2025,0,"7"
996858823301851,Journal article,Yes,pdf,Gravitational-Wave Signatures of Massive Black Hole Formation,2025,0,"3"
996858848501851,Journal article,Yes,pdf,Pine Bark Tannin-Based Resins for Wood Composite Applications,2025,0,"5"
996858858501851,Journal article,Yes,pdf,The CRAN Task View Initiative,2025,0,"3"
996858960501851,Journal article,Yes,pdf,Personalized Course Recommendations Leveraging Machine and Transfer Learning Toward Improved Student Outcomes,2025,1,"5"
996860460301851,Report,Yes,pdf,Analysis of a Single Payment Program for Public Lands Counties in Idaho: Scenarios and Implications,2019,0,"3"
996860460401851,Report,Yes,pdf,REVISITING SUSTAINED YIELD UNITS,2025,10,"22"
996860660401851,Journal article,Yes,pdf,Moving beyond ontological (worldview) supremacy: Indigenous insights and a recovery guide for settler-colonial scientists,2023,0,"2"
996860760301851,Journal article,Yes,pdf,Revisiting Palazzolo v. Rhode Island: The Blurry Lines Between Ripeness and Standing that Enable Windfalls,2024,1,"8"
996860760401851,Journal article,Yes,pdf,"The Contracts Clause Can Be Enforced via Section 1983, Period: The Nonexistent Circuit Court ""Split""",,0,"5"
996860760501851,Journal article,Yes,pdf,The Takings Clause and the Environment,2025,3,"11"
996860859801851,Journal article,Yes,pdf,Once Upon an Early Writing Experience: Connecting Memory with Literacy Instruction in Pre-ServiceTeacher Education,2025,1,"3"
996860960201851,Journal article,Yes,pdf,Does unconscious thought outperform conscious thought on complex decisions? A further examination,2009,0,"4"
996861059801851,Journal article,Yes,pdf,Nutritional status of under-five aged children of ready-made garment workers in Bangladesh: A cross-sectional study,2023,1,"4"
996861059901851,Journal article,Yes,pdf,Drivers of child and women dietary diversity: Empirical evidence from a peri-urban area of Bangladesh,2024,0,"2"
996861060001851,Journal article,Yes,pdf,Women participation in South Asian agriculture: a comprehensive systematic review,2024,0,"2"
996861060101851,Journal article,Yes,pdf,Harnessing complexity: integrating remote sensing and fuzzy expert system for evaluating land use land cover changes and identifying mangrove forest vulnerability in Bangladesh,2025,0,"4"
996863560401851,Journal article,Yes,pdf,BACKWARDS FEDERALISM: THE WITHERING IMPORTANCE OF STATE PROPERTY LAW IN MODERN TAKINGS JURISPRUDENCE,2023,0,"5"
996863560501851,Journal article,Yes,pdf,What's Your Damage?! The Supreme Court Has Wrecked Temporary Takings Jurisprudence,2023,0,"4"
996863942301851,Journal article,Yes,pdf,The effects of ideology and cognitive reflection on evidence gathering behavior in the political domain,2025,1,"5"
996863955001851,Journal article,Yes,pdf,The economic performance of soil health practices in potato production systems – ADDENDUM,2025,0,"5"
996864160201851,Journal article,Yes,pdf,Weed Eradication Using Geographic Information Systems,1993,0,"4"
996865256301851,Journal article,Yes,pdf,JARE at 50: Foreword to the Special Issue,2025,0,"1"
996865256901851,Journal article,Yes,pdf,"Accurate geometric albedo, shape, and size of Hi'iaka from a stellar occultation",2025,0,"3"
996865560401851,Conference presentation,Yes,pdf,Advancing Poverty Competency Within Extension: A Pathway to Health Equity as a Core System Value,2024,0,"3"
996865660501851,Other,Yes,pdf,CURRICULUM VITAE FOR EXTENSION EDUCATOR FACULTY,2025,,
996866334301851,Journal article,Yes,pdf,Species-Specific Responses to Paleoclimatic Changes and Landscape Barriers Drive Contrasting Phylogeography of Co-Distributed Lemur Species in Northeastern Madagascar,2025,0,"3"
996867168101851,Report,Yes,pdf,Rural College Students’ Loneliness: Disparities and Strategies to Strengthen Students' Belonging,2025,1,"3"
996867168201851,Exhibition catalog,Yes,pdf,Across Shared Waters: Contemporary Artists in Dialogue with Tibetan Art from the Jack Shear Collection,2023,0,"2"
996867168301851,Book chapter,Yes,pdf,The Earliest Grand Buddhist Clay Sculpture in Bhutan and the Bhutanese Tradition of Clay Sculpting,2023,0,"3"
996867168401851,Book chapter,Yes,pdf,Tamshing Temple: A Bhutanese Buddhist Master’s Treasure House,2023,0,"2"
996868486801851,Journal article,Yes,pdf,Evaluation of Different Biochar Sources as Potential Media Amendments for Container Plant Production of Native Plants,2025,0,"1"
996868647101851,Journal article,Yes,pdf,Global biogeography of airborne viruses in public transit systems and their host interactions,2025,0,"1"
996870649701851,Journal article,Yes,pdf,Social Media Text Mining Framework for Drug Abuse: Development and Validation Study With an Opioid Crisis Case Analysis,2020,0,2
